timestamp,value,label,missing
1502292900,0.22463033,0,0
1502292960,0.26168802,0,0
1502293020,0.24218397,0,0
1502293080,0.17587017,0,0
1502293140,0.13946259,0,0
1502293200,0.20122544,0,0
1502293260,0.052344464,0,0
1502293320,0.07900001,0,0
1502293380,0.17001896,0,0
1502293440,0.06924798,0,0
1502293500,0.15116502,0,0
1502293560,0.14076287,0,0
1502293620,0.10955637,0,0
1502293680,0.07054825,0,0
1502293740,0.04714338,0,0
1502293800,-0.0016167671,0,0
1502293860,-0.019820556,0,0
1502293920,-0.054277726,0,0
1502293980,-0.06988098,0,0
1502294040,-0.1108395,0,0
1502294100,-0.015919743,0,0
1502294160,-0.13294409,0,0
1502294220,-0.10433815,0,0
1502294280,-0.10628855,0,0
1502294340,-0.11148963,0,0
1502294400,-0.17390262,0,0
1502294460,-0.20966007,0,0
1502294520,-0.1882056,0,0
1502294580,-0.19990803,0,0
1502294640,-0.40405053,0,0
1502294700,-0.32668442,0,0
1502294760,-0.39559877,0,0
1502294820,-0.29807848,0,0
1502294880,-0.21421102,0,0
1502294940,-0.20900993,0,0
1502295000,-0.32018307,0,0
1502295060,-0.26882237,0,0
1502295120,-0.3299351,0,0
1502295180,-0.35268983,0,0
1502295240,-0.36179173,0,0
1502295300,-0.40470067,0,0
1502295360,-0.28507575,0,0
1502295420,-0.2304644,0,0
1502295480,-0.27922454,0,0
1502295540,-0.42355457,0,0
1502295600,-0.38454646,0,0
1502295660,-0.41445267,0,0
1502295720,-0.47101447,0,0
1502295780,-0.50742203,0,0
1502295840,-0.6049423,0,0
1502295900,-0.5269261,0,0
1502295960,-0.53537786,0,0
1502296020,-0.5587827,0,0
1502296080,-0.58998924,0,0
1502296140,-0.5951903,0,0
1502296200,-0.642,0,0
1502296260,-0.6524022,0,0
1502296320,-0.6153445,0,0
1502296380,-0.70506316,0,0
1502296440,-0.6979117,0,0
1502296500,-0.71416503,0,0
1502296560,-0.70571333,0,0
1502296620,-0.6725564,0,0
1502296680,-0.7161155,0,0
1502296740,-0.72391707,0,0
1502296800,-0.7226168,0,0
1502296860,-0.75967455,0,0
1502296920,-0.8272886,0,0
1502296980,-0.8142859,0,0
1502297040,-0.8175366,0,0
1502297100,-0.7817791,0,0
1502297160,-0.7154653,0,0
1502297220,-0.7720271,0,0
1502297280,-0.7850298,0,0
1502297340,-0.8545943,0,0
1502297400,-0.8123355,0,0
1502297460,-0.80453384,0,0
1502297520,-0.82078725,0,0
1502297580,-0.7759279,0,0
1502297640,-0.80193335,0,0
1502297700,-0.80258346,0,0
1502297760,-0.8766989,0,0
1502297820,-0.9202579,0,0
1502297880,-0.8832002,0,0
1502297940,-0.91310644,0,0
1502298000,-0.987872,0,0
1502298060,-1.0424834,0,0
1502298120,-0.9950235,0,0
1502298180,-1.0223292,0,0
1502298240,-1.040533,0,0
1502298300,-1.0268801,0,0
1502298360,-1.0379324,0,0
1502298420,-1.1146485,0,0
1502298480,-1.0236294,0,0
1502298540,-1.0808414,0,0
1502298600,-1.0190785,0,0
1502298660,-1.0671885,0,0
1502298720,-0.98982245,0,0
1502298780,-1.0476844,0,0
1502298840,-1.0450839,0,0
1502298900,-1.0548359,0,0
1502298960,-1.1003454,0,0
1502299020,-1.0665385,0,0
1502299080,-1.1003454,0,0
1502299140,-1.097745,0,0
1502299200,-1.1874635,0,0
1502299260,-1.1978657,0,0
1502299320,-1.1211498,0,0
1502299380,-1.1094474,0,0
1502299440,-1.1549568,0,0
1502299500,-1.1764113,0,0
1502299560,-1.193965,0,0
1502299620,-1.2485763,0,0
1502299680,-1.2407746,0,0
1502299740,-1.275882,0,0
1502299800,-1.3330939,0,0
1502299860,-1.2206205,0,0
1502299920,-1.2251714,0,0
1502299980,-1.2817332,0,0
1502300040,-1.2609289,0,0
1502300100,-1.242075,0,0
1502300160,-1.3343941,0,0
1502300220,-1.3109893,0,0
1502300280,-1.2336231,0,0
1502300340,-1.2966863,0,0
1502300400,-1.3122896,0,0
1502300460,-1.2726313,0,0
1502300520,-1.2505267,0,0
1502300580,-1.2726313,0,0
1502300640,-1.3051381,0,0
1502300700,-1.2706809,0,0
1502300760,-1.3265926,0,0
1502300820,-1.3109893,0,0
1502300880,-1.3551985,0,0
1502300940,-1.3649505,0,0
1502301000,-1.3714519,0,0
1502301060,-1.386405,0,0
1502301120,-1.41046,0,0
1502301180,-1.3233418,0,0
1502301240,-1.3857548,0,0
1502301300,-1.3220415,0,0
1502301360,-1.4878261,0,0
1502301420,-1.4312643,0,0
1502301480,-1.4852256,0,0
1502301540,-1.4897765,0,0
1502301600,-1.4436169,0,0
1502301660,-1.4189117,0,0
1502301720,-1.3994076,0,0
1502301780,-1.3890055,0,0
1502301840,-1.3304933,0,0
1502301900,-1.4189117,0,0
1502301960,-1.3753526,0,0
1502302020,-1.4117602,0,0
1502302080,-1.4351652,0,0
1502302140,-1.4618206,0,0
1502302200,-1.4780741,0,0
1502302260,-1.3942066,0,0
1502302320,-1.4286637,0,0
1502302380,-1.4195619,0,0
1502302440,-1.4332147,0,0
1502302500,-1.4332147,0,0
1502302560,-1.3168405,0,0
1502302620,-1.4390659,0,0
1502302680,-1.4046087,0,0
1502302740,-1.4254131,0,0
1502302800,-1.4780741,0,0
1502302860,-1.5281345,0,0
1502302920,-1.492377,0,0
1502302980,-1.4943274,0,0
1502303040,-1.511231,0,0
1502303100,-1.5443878,0,0
1502303160,-1.5814456,0,0
1502303220,-1.5495889,0,0
1502303280,-1.5976989,0,0
1502303340,-1.5944482,0,0
1502303400,-1.5417873,0,0
1502303460,-1.564542,0,0
1502303520,-1.6308558,0,0
1502303580,-1.6113517,0,0
1502303640,-1.559341,0,0
1502303700,-1.5937982,0,0
1502303760,-1.6445087,0,0
1502303820,-1.5723437,0,0
1502303880,-1.5469884,0,0
1502303940,-1.4949776,0,0
1502304000,-1.5671426,0,0
1502304060,-1.5534897,0,0
1502304120,-1.6002995,0,0
1502304180,-1.5950984,0,0
1502304240,-1.6484095,0,0
1502304300,-1.6692138,0,0
1502304360,-1.6146024,0,0
1502304420,-1.5528396,0,0
1502304480,-1.5742941,0,0
1502304540,-1.6276052,0,0
1502304600,-1.6471093,0,0
1502304660,-1.6490597,0,0
1502304720,-1.6783158,0,0
1502304780,-1.6204537,0,0
1502304840,-1.7082219,0,0
1502304900,-1.6848171,0,0
1502304960,-1.6334563,0,0
1502305020,-1.617203,0,0
