timestamp,value,label,missing
1500107940,0.6678526,0,0
1500108000,0.72121185,0,0
1500108060,0.58370906,0,0
1500108120,0.46057227,0,0
1500108180,0.48519963,0,0
1500108240,0.47288597,0,0
1500108300,0.5077747,0,0
1500108360,0.715055,0,0
1500108420,0.5488203,0,0
1500108480,0.60833645,0,0
1500108540,0.5898659,0,0
1500108600,0.5960228,0,0
1500108660,0.5508726,0,0
1500108720,0.4256835,0,1
1500108780,0.30049443,0,0
1500108840,0.5693431,0,0
1500108900,0.55155677,0,1
1500108960,0.5337702,0,1
1500109020,0.5159838,0,0
1500109080,0.35180143,0,0
1500109140,0.4256835,0,0
1500109200,0.33743548,0,0
1500109260,0.54471576,0,0
1500109320,0.32717407,0,0
1500109380,0.47801664,0,1
1500109440,0.6288592,0,0
1500109500,0.8669237,0,0
1500109560,0.41952667,0,0
1500109620,0.58576137,0,0
1500109680,0.663748,0,0
1500109740,0.6863231,0,0
1500109800,0.47083366,0,0
1500109860,0.52829754,0,0
1500109920,0.7253164,0,0
1500109980,0.6842708,0,0
1500110040,0.6596434,0,0
1500110100,0.68016624,0,0
1500110160,0.5898659,0,0
1500110220,0.6986368,0,0
1500110280,0.49546105,0,0
1500110340,0.4154221,0,0
1500110400,0.5570294,0,0
1500110460,0.43389264,0,0
1500110520,0.52829754,0,0
1500110580,0.44415402,0,0
1500110640,0.546768,0,0
1500110700,0.45646772,0,0
1500110760,0.33538318,0,0
1500110820,0.25739655,0,0
1500110880,0.2820239,0,0
1500110940,0.49340874,0,0
1500111000,0.40516073,0,0
1500111060,0.46262455,0,0
1500111120,0.46262455,0,0
1500111180,0.36206284,0,0
1500111240,0.34154004,0,0
1500111300,0.33948776,1,0
1500111360,0.44825858,1,0
1500111420,0.35180143,1,0
1500111480,2.3917677,1,0
1500111540,-1.6019691,1,0
1500111600,0.2615011,1,0
1500111660,0.29844216,1,0
1500111720,0.21429867,1,0
1500111780,0.42363122,1,0
1500111840,0.46262455,1,0
1500111900,0.49546105,1,0
1500111960,0.561134,1,0
1500112020,0.48930418,0,0
1500112080,0.34769687,0,0
1500112140,0.39900386,0,0
1500112200,0.49135646,0,0
1500112260,0.015227507,0,0
1500112320,0.5508726,0,0
1500112380,0.12194607,0,0
1500112440,0.24097832,0,0
1500112500,0.30049443,0,0
1500112560,0.32717407,0,0
1500112620,0.30665126,0,0
1500112680,0.2738148,0,0
1500112740,0.38053334,0,0
1500112800,0.3230695,0,0
1500112860,0.19993271,0,0
1500112920,0.10963239,0,0
1500112980,0.5488203,0,0
1500113040,0.0029138268,0,0
1500113100,0.2820239,0,0
1500113160,0.24918742,0,0
1500113220,0.34359232,0,0
1500113280,0.4154221,0,0
1500113340,0.36411512,0,0
1500113400,0.5385589,0,0
1500113460,0.4277358,0,0
1500113520,0.4174744,0,0
1500113580,0.4667291,0,0
1500113640,0.61654556,0,0
1500113700,0.48519963,0,0
1500113760,0.32101724,0,0
1500113820,0.44210175,0,0
1500113880,0.21224639,0,0
1500113940,0.49546105,0,0
1500114000,0.20608956,0,0
1500114060,0.30049443,0,0
1500114120,0.07063907,0,0
1500114180,0.35590598,0,0
1500114240,0.111684665,0,0
1500114300,0.11989379,0,0
1500114360,0.29844216,0,0
1500114420,0.20814183,0,1
1500114480,0.11784151,0,0
1500114540,0.34769687,0,0
1500114600,0.26765797,0,0
1500114660,0.29638988,0,0
1500114720,0.21635094,0,0
1500114780,0.19993271,0,0
1500114840,0.45646772,0,0
1500114900,0.2738148,0,0
1500114960,0.25739655,0,0
1500115020,0.24508287,0,0
1500115080,0.09731871,0,0
1500115140,0.13015519,0,0
1500115200,0.22661234,0,0
1500115260,0.22045551,0,0
1500115320,0.19274972,0,1
1500115380,0.16504395,0,0
1500115440,0.11578923,0,0
1500115500,0.3251218,0,0
1500115560,0.1609394,0,0
1500115620,0.1691485,0,0
1500115680,0.052168548,0,0
1500115740,0.03164575,0,0
1500115800,0.27586707,0,0
1500115860,0.34769687,0,0
1500115920,0.25534427,0,0
1500115980,0.13220747,0,0
1500116040,0.19377586,0,0
1500116100,0.13425975,0,0
1500116160,0.23276919,0,0
1500116220,0.105527826,0,0
1500116280,0.32922634,0,0
1500116340,0.10142327,0,0
1500116400,0.18967131,0,0
1500116460,0.18351448,0,0
1500116520,0.21635094,0,0
1500116580,0.30049443,0,0
1500116640,0.12399835,0,0
1500116700,0.2615011,0,0
1500116760,0.30665126,0,0
1500116820,0.17735763,0,0
1500116880,0.32922634,0,0
1500116940,0.304599,0,0
1500117000,0.41952667,0,0
1500117060,0.22456007,0,0
1500117120,0.34359232,0,0
1500117180,0.31075582,0,0
1500117240,0.40926528,0,0
1500117300,0.36821967,0,0
1500117360,0.37027195,0,0
1500117420,0.43184036,0,0
1500117480,0.253292,0,0
1500117540,0.19172359,0,0
1500117600,0.28612846,0,0
1500117660,0.28818074,0,0
1500117720,0.3025467,0,0
1500117780,0.18761903,0,0
1500117840,0.21840324,0,0
1500117900,0.09116187,0,0
1500117960,0.10450169,0,1
1500118020,0.11784151,0,0
1500118080,0.12194607,0,0
1500118140,0.29844216,0,0
1500118200,0.27484092,0,1
1500118260,0.25123972,0,0
1500118320,0.22250779,0,0
1500118380,0.10963239,0,0
1500118440,0.21635094,0,0
1500118500,0.59807503,0,0
1500118560,0.07063907,0,0
1500118620,0.304599,0,0
1500118680,0.2806558,0,1
1500118740,0.25671238,0,1
1500118800,0.23276919,0,0
1500118860,0.5796045,0,0
1500118920,0.304599,0,0
1500118980,-0.10175245,0,0
1500119040,0.37848106,0,0
1500119100,0.22661234,0,0
1500119160,0.20608956,0,0
1500119220,0.13015519,0,0
1500119280,0.26765797,0,0
1500119340,0.19993271,0,0
1500119400,0.25534427,0,0
1500119460,0.28407618,0,0
1500119520,0.33538318,0,0
1500119580,0.54471576,0,0
1500119640,0.31075582,0,0
1500119700,0.089109585,0,0
1500119760,0.25123972,0,0
1500119820,0.33538318,0,0
1500119880,0.043959428,0,0
1500119940,0.16299167,0,0
1500120000,0.3230695,0,0
1500120060,0.3661674,0,0
1500120120,0.050116267,0,0
1500120180,0.1486257,0,0
1500120240,0.18967131,0,0
1500120300,0.4277358,0,0
1500120360,0.40516073,0,0
1500120420,0.23071691,0,0
1500120480,0.22661234,0,0
1500120540,0.36821967,0,0
1500120600,0.39079475,0,0
1500120660,0.4174744,0,0
1500120720,0.48930418,0,0
1500120780,0.5693431,0,0
1500120840,0.6760617,0,0
1500120900,0.6842708,0,0
1500120960,0.43389264,0,0
1500121020,0.46878138,0,0
1500121080,0.38463792,0,0
1500121140,0.61654556,0,0
1500121200,0.37642878,0,0
1500121260,0.57549995,0,0
1500121320,0.5241929,0,1
1500121380,0.47288597,0,0
1500121440,0.51495767,0,1
1500121500,0.5570294,0,0
1500121560,0.5159838,0,0
1500121620,0.47699052,0,0
1500121680,0.40105614,0,0
1500121740,0.38258564,0,0
1500121800,0.3538537,0,0
1500121860,0.38463792,0,0
1500121920,0.5960228,0,0
1500121980,0.5406112,0,0
1500122040,0.60833645,0,0
1500122100,0.47699052,0,0
1500122160,0.509827,0,0
1500122220,0.60628414,0,0
1500122280,0.5159838,0,0
1500122340,0.50572246,0,0
1500122400,0.57755226,0,0
1500122460,0.6073103,0,1
1500122520,0.63706833,0,0
1500122580,0.5241929,0,0
1500122640,0.53650665,0,0
1500122700,0.47288597,0,0
1500122760,0.47493824,0,0
1500122820,0.63912064,0,0
1500122880,0.4359449,0,0
1500122940,0.5159838,0,0
1500123000,0.58576137,0,0
1500123060,0.16504395,0,0
1500123120,0.5529249,0,0
1500123180,0.3743765,0,0
1500123240,0.40926528,0,0
1500123300,0.4379972,0,0
1500123360,0.51187927,0,0
1500123420,0.58370906,0,0
1500123480,0.3948993,0,0
1500123540,0.36821967,0,0
1500123600,0.41336983,0,1
1500123660,0.45852,0,0
1500123720,0.34974915,0,0
1500123780,0.546768,0,0
1500123840,0.56729084,0,0
1500123900,0.36821967,0,0
1500123960,0.47699052,0,0
1500124020,0.50161785,0,0
1500124080,0.67811394,0,0
1500124140,0.5713954,0,0
1500124200,0.7581529,0,0
1500124260,0.7478915,0,0
1500124320,0.80330306,0,0
1500124380,0.6647741,0,1
1500124440,0.52624524,0,0
1500124500,0.64938205,0,0
1500124560,0.48930418,0,0
1500124620,0.715055,0,0
1500124680,0.6309115,0,0
1500124740,0.6432252,0,0
1500124800,0.6740094,0,0
1500124860,0.7335255,0,0
1500124920,0.65553886,0,0
1500124980,0.47288597,0,0
1500125040,0.51701,0,1
