timestamp,value,label,missing
1491041280,0.5596619,0,0
1491041340,0.50122803,0,0
1491041400,0.5879157,0,0
1491041460,0.579568,0,0
1491041520,0.6386441,0,0
1491041580,0.54746145,0,0
1491041640,0.5461772,0,0
1491041700,0.53847164,0,0
1491041760,0.5545249,0,0
1491041820,0.7401008,0,0
1491041880,0.6180959,0,0
1491041940,0.54746145,0,0
1491042000,0.58470505,0,0
1491042060,0.618738,0,0
1491042120,0.58855784,0,0
1491042180,0.56158835,0,0
1491042240,0.525629,0,0
1491042300,0.5603041,0,0
1491042360,0.5686518,0,0
1491042420,0.51599705,0,0
1491042480,0.54489297,0,0
1491042540,0.49737522,0,0
1491042600,0.53012395,0,0
1491042660,0.61360097,0,0
1491042720,0.736248,0,0
1491042780,0.603969,0,0
1491042840,0.62323296,0,0
1491042900,0.59818983,0,0
1491042960,0.6469918,0,0
1491043020,0.6296542,0,0
1491043080,0.6290121,0,0
1491043140,0.57635736,0,0
1491043200,0.62194866,0,0
1491043260,0.65469736,0,0
1491043320,0.5564513,0,0
1491043380,0.47939557,0,0
1491043440,0.62837,0,0
1491043500,0.6476339,0,0
1491043560,0.540398,0,0
1491043620,0.7137734,0,0
1491043680,0.72019476,0,0
1491043740,0.66304505,0,0
1491043800,0.6925831,0,0
1491043860,0.60268474,0,0
1491043920,0.6148852,0,0
1491043980,0.5834208,0,0
1491044040,0.56993604,0,0
1491044100,0.58855784,0,0
1491044160,0.525629,0,0
1491044220,0.66882426,0,0
1491044280,0.5866315,0,0
1491044340,0.6322228,0,0
1491044400,0.70542574,0,0
1491044460,0.7465221,0,0
1491044520,0.78440785,0,0
1491044580,0.7349638,0,0
1491044640,0.721479,0,0
1491044700,0.64506537,0,0
1491044760,0.7034993,0,0
1491044820,0.7445957,0,0
1491044880,0.6720349,0,0
1491044940,0.72468966,0,0
1491045000,0.6424969,0,0
1491045060,0.70671,0,0
1491045120,0.7722074,0,0
1491045180,0.7465221,0,0
1491045240,0.7940398,0,0
1491045300,0.790187,0,0
1491045360,0.9211818,0,0
1491045420,0.74266934,0,0
1491045480,0.6880882,0,0
1491045540,0.74266934,0,0
1491045600,0.7895449,0,0
1491045660,0.79275554,0,0
1491045720,0.82165146,0,0
1491045780,0.8081667,0,0
1491045840,0.8203672,0,0
1491045900,0.8248621,0,0
1491045960,0.7921134,0,0
1491046020,0.8987072,0,0
1491046080,0.7966083,0,0
1491046140,0.73753226,0,0
1491046200,0.7863342,0,0
1491046260,1.0168593,0,0
1491046320,0.971268,0,0
1491046380,0.8274306,0,0
1491046440,0.9192554,0,0
1491046500,0.804956,0,0
1491046560,0.887791,0,0
1491046620,0.9834685,0,0
1491046680,0.9423721,0,0
1491046740,0.9719101,0,0
1491046800,0.7953241,0,0
1491046860,0.8454103,0,0
1491046920,0.917329,0,0
1491046980,0.9674152,0,0
1491047040,0.89164376,0,0
1491047100,1.0008061,0,0
1491047160,1.0650191,0,0
1491047220,1.0476816,0,0
1491047280,0.892928,0,0
1491047340,0.9674152,0,0
1491047400,0.8473367,0,0
1491047460,0.9308137,0,0
1491047520,0.98411065,0,0
1491047580,0.98732126,0,0
1491047640,0.9629203,0,0
1491047700,1.0046588,0,0
1491047760,0.9211818,0,0
1491047820,1.0874938,0,0
1491047880,1.0258491,0,0
1491047940,1.0040166,0,0
1491048000,1.074009,0,0
1491048060,1.142717,0,0
1491048120,1.1773921,0,0
1491048180,1.0117222,0,0
1491048240,1.1041892,0,0
1491048300,1.1382221,0,0
1491048360,1.068872,0,0
1491048420,1.0451131,0,0
1491048480,1.1318008,0,0
1491048540,1.0187857,0,0
1491048600,1.1446434,0,0
1491048660,1.2069302,0,0
1491048720,1.2088565,0,0
1491048780,1.1709708,0,0
1491048840,1.2486687,0,0
1491048900,1.1587703,0,0
1491048960,1.2576585,0,0
1491049020,1.3411355,0,0
1491049080,1.2769225,0,0
1491049140,1.1716129,0,0
1491049200,1.1754657,0,0
1491049260,1.2711432,0,0
1491049320,1.2923336,0,0
1491049380,1.2229834,0,0
1491049440,1.2172042,0,0
1491049500,1.2390367,0,0
1491049560,1.3880111,0,0
1491049620,1.2833437,0,0
1491049680,1.3180188,0,0
1491049740,1.2833437,0,0
1491049800,1.2730696,0,0
1491049860,1.4136963,0,0
1491049920,1.4541506,0,0
1491049980,1.3559046,0,0
1491050040,1.3565466,0,0
1491050100,1.2094986,0,0
1491050160,1.3610415,0,0
1491050220,1.309029,0,0
1491050280,1.4047065,0,0
1491050340,1.5132266,0,0
1491050400,1.3160924,0,0
1491050460,1.3668208,0,0
1491050520,1.4027802,0,0
1491050580,1.3655366,0,0
1491050640,1.3655366,0,0
1491050700,1.4156227,0,0
1491050760,1.3848004,0,0
1491050820,1.4252547,0,0
1491050880,1.3989273,0,0
1491050940,1.3912218,0,0
1491051000,1.382232,0,0
1491051060,1.3892953,0,0
1491051120,1.299397,0,0
1491051180,1.5010262,0,0
1491051240,1.4053487,0,0
1491051300,1.5074475,0,0
1491051360,1.2589427,0,0
1491051420,1.3796633,0,0
1491051480,1.2416052,0,0
1491051540,1.2666483,0,0
1491051600,1.4496557,0,0
1491051660,1.4104857,0,0
1491051720,1.4284654,0,0
1491051780,1.5074475,0,0
1491051840,1.5408384,0,0
1491051900,1.5459753,0,0
1491051960,1.3815898,0,0
1491052020,1.5941352,0,0
1491052080,1.5113003,0,0
1491052140,1.5536809,0,0
1491052200,1.456077,0,0
1491052260,1.4605719,0,0
1491052320,1.4676354,0,0
1491052380,1.5825769,0,0
1491052440,1.3578309,0,0
1491052500,1.6988026,0,0
1491052560,1.4271811,0,0
1491052620,1.6037672,0,0
1491052680,1.6705488,0,0
1491052740,1.676328,0,0
1491052800,1.569092,0,0
1491052860,1.6442214,0,0
1491052920,1.5716606,0,0
1491052980,1.5132266,0,0
1491053040,1.5157952,0,0
1491053100,1.4258969,0,0
1491053160,1.5947773,0,0
1491053220,1.5639551,0,0
1491053280,1.6050514,0,0
1491053340,1.6288103,0,0
1491053400,1.5845032,0,0
1491053460,1.6776122,0,0
1491053520,1.6846757,0,0
1491053580,1.5556073,0,0
1491053640,1.7052239,0,0
1491053700,1.5761555,0,0
1491053760,1.7276984,0,0
1491053820,1.6577061,0,0
1491053880,1.7501731,0,0
1491053940,1.6448636,0,0
1491054000,1.6249574,0,0
1491054060,1.6339474,0,0
1491054120,1.6724752,0,0
1491054180,1.6692646,0,0
1491054240,1.6410108,0,0
1491054300,1.6403686,0,0
1491054360,1.6821072,0,0
1491054420,1.6583483,0,0
1491054480,1.7816374,0,0
1491054540,1.8111755,0,0
1491054600,1.671191,0,0
1491054660,1.4258969,0,0
1491054720,1.588356,0,0
1491054780,1.7174244,0,0
1491054840,1.6172519,0,0
1491054900,1.6455057,0,0
1491054960,1.6172519,0,0
1491055020,1.515153,0,0
1491055080,1.5459753,0,0
1491055140,1.5170795,0,0
1491055200,1.6211047,0,0
1491055260,1.5222166,0,0
1491055320,1.6101885,0,0
1491055380,1.5742291,0,0
1491055440,1.4997419,0,0
1491055500,1.6140412,0,0
1491055560,1.4875414,0,0
1491055620,1.5318484,0,0
1491055680,1.6114727,0,0
1491055740,1.4695617,0,0
1491055800,1.5601022,0,0
1491055860,1.5080897,0,0
1491055920,1.6191783,0,0
1491055980,1.4599298,0,0
1491056040,1.4971734,0,0
1491056100,1.5697342,0,0
1491056160,1.5357013,0,0
1491056220,1.5877138,0,0
1491056280,1.5793662,0,0
1491056340,1.5401962,0,0
1491056400,1.5382698,0,0
1491056460,1.4580034,0,0
1491056520,1.558818,0,0
1491056580,1.4445187,0,0
1491056640,1.4599298,0,0
1491056700,1.4348867,0,0
1491056760,1.4714881,0,0
1491056820,1.4978155,0,0
1491056880,1.3141661,0,0
1491056940,1.4612141,0,0
1491057000,1.4682775,0,0
1491057060,1.4971734,0,0
1491057120,1.5190059,0,0
1491057180,1.5010262,0,0
1491057240,1.4053487,0,0
1491057300,1.3148081,0,0
1491057360,1.3751684,0,0
1491057420,1.3218716,0,0
1491057480,1.4509399,0,0
1491057540,1.3507675,0,0
1491057600,1.2287626,0,0
1491057660,1.2871965,0,0
1491057720,1.319303,0,0
1491057780,1.3347142,0,0
1491057840,1.2692169,0,0
1491057900,1.103547,0,0
1491057960,1.3308614,0,0
1491058020,1.3430619,0,0
1491058080,1.2383945,0,0
1491058140,1.1825291,0,0
1491058200,1.1883084,0,0
1491058260,1.0951993,0,0
1491058320,1.039976,0,0
1491058380,1.0585978,0,0
1491058440,1.0354811,0,0
1491058500,1.0624506,0,0
1491058560,0.9674152,0,0
1491058620,1.1196003,0,0
1491058680,0.9950268,0,0
1491058740,1.0958414,0,0
1491058800,1.0656613,0,0
1491058860,0.9147605,0,0
1491058920,1.1202425,0,0
1491058980,0.94750917,0,0
1491059040,0.91026556,0,0
1491059100,0.9436564,0,0
1491059160,0.9648467,0,0
1491059220,0.95071983,0,0
1491059280,0.93145585,0,0
1491059340,0.9154026,0,0
1491059400,0.84862095,0,0
1491059460,0.93723506,0,0
1491059520,0.8640321,0,0
1491059580,0.77413374,0,0
1491059640,0.8280728,0,0
1491059700,0.8036718,0,0
1491059760,0.81715655,0,0
1491059820,0.8556844,0,0
1491059880,0.7811972,0,0
1491059940,0.8036718,0,0
1491060000,0.6296542,0,0
1491060060,0.61649054,0,1
1491060120,0.60332686,0,0
1491060180,0.6290121,0,0
1491060240,0.63607556,0,0
1491060300,0.58984214,0,0
1491060360,0.6245172,0,0
1491060420,0.6508446,0,0
1491060480,0.6007584,0,0
1491060540,0.59883195,0,0
1491060600,0.618738,0,0
1491060660,0.6983623,0,0
1491060720,0.4986595,0,0
1491060780,0.52498686,0,0
1491060840,0.50636506,0,0
1491060900,0.4415098,0,0
1491060960,0.4967331,0,0
1491061020,0.42417228,0,0
1491061080,0.339411,0,0
1491061140,0.32464197,0,0
1491061200,0.43316212,0,0
1491061260,0.36573836,0,0
1491061320,0.22382738,0,0
1491061380,0.31500998,0,0
1491061440,0.3008831,0,0
1491061500,0.29767245,0,0
1491061560,0.34711656,0,0
1491061620,0.2880405,0,0
1491061680,0.32913688,0,0
1491061740,0.36638048,0,0
1491061800,0.23731212,0,0
1491061860,0.13264476,0,0
1491061920,0.17823607,0,0
1491061980,0.20713197,0,0
1491062040,0.17695181,0,0
1491062100,0.101822466,0,0
1491062160,0.114022955,0,0
1491062220,0.10824377,0,0
1491062280,0.045957055,0,0
1491062340,0.07421082,0,0
1491062400,0.013208368,0,0
1491062460,-0.07347933,0,0
1491062520,-0.06513163,0,0
1491062580,-0.050362613,0,0
1491062640,-0.122923434,0,0
1491062700,-0.07155294,0,0
1491062760,-0.08632196,0,0
1491062820,-0.096596055,0,0
1491062880,-0.15053506,0,0
1491062940,-0.1967685,0,0
1491063000,-0.1492508,0,0
1491063060,-0.18777867,0,0
1491063120,-0.15695637,0,0
1491063180,-0.2462126,0,0
1491063240,-0.25134966,0,0
1491063300,-0.23401211,0,0
1491063360,-0.14411376,0,0
1491063420,-0.19163147,0,0
1491063480,-0.16915686,0,0
1491063540,-0.30272016,0,0
1491063600,-0.25905523,0,0
1491063660,-0.30079374,0,0
1491063720,-0.302078,0,0
1491063780,-0.29051965,0,0
1491063840,-0.3759231,0,0
1491063900,-0.3573013,0,0
1491063960,-0.41637737,0,0
1491064020,-0.38940784,0,0
1491064080,-0.4895803,0,0
1491064140,-0.44398898,0,0
1491064200,-0.45362097,0,0
1491064260,-0.3990398,0,0
1491064320,-0.35601702,0,0
1491064380,-0.36885965,0,0
1491064440,-0.4170195,0,0
1491064500,-0.48380113,0,0
1491064560,-0.54608786,0,0
1491064620,-0.5004965,0,0
1491064680,-0.5679203,0,0
1491064740,-0.5801208,0,0
1491064800,-0.6167223,0,0
1491064860,-0.61929077,0,0
1491064920,-0.5846157,0,0
1491064980,-0.6109431,0,0
1491065040,-0.66102934,0,0
1491065100,-0.64304966,0,0
1491065160,-0.69891506,0,0
1491065220,-0.6359862,0,0
1491065280,-0.60452175,0,0
1491065340,-0.70148355,0,0
1491065400,-0.70662063,0,0
1491065460,-0.7464327,0,0
1491065520,-0.78110784,0,0
1491065580,-0.81257224,0,0
1491065640,-0.7836763,0,0
1491065700,-0.816425,0,0
1491065760,-0.8485316,0,0
1491065820,-0.85944784,0,0
1491065880,-0.8857752,0,0
1491065940,-0.86586916,0,0
1491066000,-0.9082498,0,0
1491066060,-0.8234885,0,0
1491066120,-0.80037177,0,0
1491066180,-0.81449866,0,0
1491066240,-0.8864173,0,0
1491066300,-0.9249452,0,0
1491066360,-0.8857752,0,0
1491066420,-0.89219654,0,0
1491066480,-0.9846634,0,0
1491066540,-0.9910847,0,0
1491066600,-0.9178818,0,0
1491066660,-0.9352193,0,0
1491066720,-0.9776,0,0
1491066780,-0.9955796,0,0
1491066840,-0.96154666,0,0
1491066900,-0.98016846,0,0
1491066960,-0.9493462,0,0
1491067020,-0.9634731,0,0
1491067080,-0.90568125,0,0
1491067140,-1.0283283,0,0
1491067200,-1.0456659,0,0
1491067260,-0.9788842,0,0
1491067320,-1.0829095,0,0
1491067380,-1.0597928,0,0
1491067440,-1.1073104,0,0
1491067500,-1.046308,0,0
1491067560,-1.1124475,0,0
1491067620,-1.1207952,0,0
1491067680,-1.0983206,0,0
1491067740,-1.0771303,0,0
1491067800,-1.0790566,0,0
1491067860,-1.0867622,0,0
1491067920,-0.9994324,0,0
1491067980,-1.0552979,0,0
1491068040,-1.0841937,0,0
1491068100,-1.1644601,0,0
1491068160,-1.1843662,0,0
1491068220,-1.2183992,0,0
