timestamp,value,label,missing
1500103980,0.74196076,0,0
1500104040,0.7300767,0,0
1500104100,0.85684013,0,0
1500104160,0.7300767,0,0
1500104220,0.71951306,0,0
1500104280,0.62312007,0,0
1500104340,0.73931986,0,0
1500104400,0.59539056,0,0
1500104460,0.7762925,0,0
1500104520,0.7049881,0,0
1500104580,0.7551653,0,0
1500104640,0.7974198,0,0
1500104700,0.75648576,0,0
1500104760,0.7723312,0,0
1500104820,0.7815743,0,0
1500104880,0.7881766,0,0
1500104940,0.8264697,0,1
1500105000,0.86476284,0,0
1500105060,0.666695,0,0
1500105120,0.58746785,0,0
1500105180,0.59539056,0,0
1500105240,0.6508496,0,0
1500105300,0.7881766,0,0
1500105360,0.88589007,0,0
1500105420,0.9122991,0,0
1500105480,0.6297223,0,0
1500105540,0.6455677,0,0
1500105600,0.637645,0,0
1500105660,0.8489174,0,0
1500105720,0.7987402,0,0
1500105780,0.74724257,0,0
1500105840,0.6336837,0,0
1500105900,0.8938128,0,0
1500105960,0.92286277,0,0
1500106020,0.8053425,0,0
1500106080,0.87532645,0,0
1500106140,0.74328125,0,0
1500106200,0.75120395,0,0
1500106260,0.9307855,0,0
1500106320,0.87400603,0,1
1500106380,0.8172265,0,0
1500106440,0.8489174,0,0
1500106500,0.8713651,0,0
1500106560,1.1816714,0,0
1500106620,0.9637968,0,0
1500106680,0.88985145,0,0
1500106740,0.70630854,0,0
1500106800,0.9096582,0,0
1500106860,0.6653745,0,0
1500106920,0.49107483,0,0
1500106980,0.7353585,0,1
1500107040,0.9796422,0,0
1500107100,0.82250834,0,0
1500107160,0.7802539,0,0
1500107220,0.7102699,0,0
1500107280,0.6614132,0,0
1500107340,0.6495291,0,1
1500107400,0.637645,0,0
1500107460,0.74856305,0,0
1500107520,0.6640541,0,0
1500107580,0.8079834,0,0
1500107640,0.74724257,0,0
1500107700,0.7023472,0,0
1500107760,0.7960993,0,0
1500107820,0.833072,0,0
1500107880,0.71951306,0,0
1500107940,0.55709743,0,0
1500108000,0.6482087,0,0
1500108060,0.74064034,0,0
1500108120,0.6825404,0,0
1500108180,0.7300767,0,0
1500108240,0.6416064,0,0
1500108300,0.61783826,0,0
1500108360,0.72875625,0,0
1500108420,0.73931986,0,0
1500108480,0.9545536,0,0
1500108540,0.7868562,0,0
1500108600,0.6746177,0,0
1500108660,0.7683698,0,0
1500108720,0.72743577,0,1
1500108780,0.68650174,0,0
1500108840,0.7934584,0,0
1500108900,0.8343924,0,1
1500108960,0.87532645,0,1
1500109020,0.9162605,0,0
1500109080,0.9241832,0,0
