,y,y_hat,loss,label
0,-0.6877904,-0.61247635,0.005672205239534378,0
1,-0.56975657,-0.61001277,0.0016205618157982826,0
2,-0.58379585,-0.6062032,0.0005020894459448755,0
3,-0.637873,-0.62413925,0.00018861574062611908,0
4,-0.59679514,-0.61802953,0.000450899446150288,0
5,-0.63735306,-0.60892737,0.0008080200641416013,0
6,-0.5739164,-0.5980737,0.0005835773190483451,0
7,-0.5733964,-0.5401199,0.0011073253117501736,0
8,-0.5603971,-0.5805355,0.0004055544559378177,0
9,-0.5089198,-0.56072545,0.0026838278863579035,0
10,-0.58743566,-0.5668278,0.00042468507308512926,0
11,-0.5692366,-0.5863916,0.0002942957798950374,0
12,-0.6357931,-0.54971534,0.007409378886222839,0
13,-0.58483577,-0.5386009,0.0021376609802246094,0
14,-0.56871665,-0.5815348,0.00016430516552645713,0
15,-0.66491157,-0.55024004,0.013149559497833252,0
16,-0.52035916,-0.5465757,0.0006873083766549826,0
17,-0.36020756,-0.52211285,0.026213321834802628,0
18,-0.49800035,-0.50660855,7.410097168758512e-05,0
19,-0.4163646,-0.56012243,0.02066631056368351,0
20,-0.43716353,-0.5333529,0.009252396412193775,0
21,-0.45276272,-0.50088334,0.002315593883395195,0
22,-0.5104797,-0.46398118,0.002162111224606633,0
23,-0.5286787,-0.48004645,0.0023650971706956625,0
24,-0.52035916,-0.41970938,0.010130377486348152,0
25,-0.4834411,-0.47341603,0.0001005023077595979,0
26,-0.5307586,-0.4337228,0.009415951557457447,0
27,-0.46004233,-0.47517493,0.00022899576288182288,0
28,-0.42156434,-0.4012195,0.00041391304694116116,0
29,-0.36644724,-0.4281483,0.003807020839303732,0
30,-0.37216693,-0.43444514,0.0038785755168646574,0
31,-0.25101328,-0.47493222,0.05013969540596008,0
32,-0.256733,-0.422148,0.027362119406461716,0
33,-0.31289005,-0.437752,0.015590507537126541,0
34,-0.43508363,-0.4280362,4.966605411027558e-05,0
35,-0.46940184,-0.39308417,0.005824386607855558,0
36,-0.4605623,-0.39567226,0.004210715647786856,0
37,-0.46316215,-0.38774335,0.005687995348125696,0
38,-0.37996653,-0.36928535,0.00011408765567466617,0
39,-0.3461683,-0.39185452,0.0020872303284704685,0
40,-0.27545202,-0.3172961,0.0017509261379018426,0
41,-0.31652984,-0.38941967,0.00531292799860239,0
42,-0.25517306,-0.34011754,0.007215566001832485,0
43,-0.30509046,-0.37772995,0.005276496056467295,0
44,-0.40388528,-0.38555565,0.00033597496803849936,0
45,-0.35136804,-0.38132048,0.0008971484494395554,0
46,-0.26557252,-0.36861795,0.01061836164444685,0
47,-0.21045542,-0.3275122,0.013702291063964367,0
48,-0.22865446,-0.31737703,0.00787169486284256,0
49,-0.2790918,-0.2818222,7.4550807767082006e-06,0
50,-0.16989754,-0.27371138,0.010777314193546772,0
51,-0.20785555,-0.30915642,0.010261865332722664,0
52,-0.1724974,-0.28735387,0.01319200824946165,0
53,-0.25361314,-0.28638554,0.0010740297148004174,0
54,-0.27441207,-0.259384,0.00022584256657864898,0
55,-0.15013857,-0.28445482,0.01804085448384285,0
56,-0.12725978,-0.27094126,0.02064436860382557,0
57,-0.14181902,-0.22581847,0.007055908441543579,0
58,-0.18081696,-0.20575228,0.0006217701593413949,0
59,-0.20005596,-0.18751447,0.00015728891594335437,0
60,-0.09450149,-0.14035161,0.0021022334694862366,0
61,-0.0523837,-0.10607235,0.002882471540942788,0
62,0.014692784,-0.11341943,0.01641273871064186,0
63,-0.096581385,-0.10692541,0.00010699892300181091,0
64,-0.11218057,-0.109172374,9.04923308553407e-06,0
65,-0.07266264,-0.120988354,0.002335374942049384,0
66,-0.014425689,-0.09075251,0.005825784057378769,0
67,0.07656954,-0.06621137,0.020386390388011932,0
68,-0.026385061,-0.07886578,0.0027542258612811565,0
69,0.063570224,-0.06736112,0.017143018543720245,0
70,0.05785052,-0.033545777,0.008353283628821373,0
71,0.04069142,-0.0093830675,0.002507454250007868,0
72,0.13636641,-0.008398339,0.02095683291554451,0
73,0.14000621,-0.029127792,0.028606312349438667,0
74,0.20240295,-0.04323204,0.06033654883503914,0
75,0.16184507,-0.017851189,0.0322907455265522,0
76,0.30119777,0.0033054948,0.0887398049235344,0
77,0.2492005,0.0757833,0.03007352352142334,0
78,0.16236505,0.026407585,0.018484432250261307,0
79,0.21696219,0.062059388,0.02399487793445587,0
80,0.17328447,0.090797424,0.006804112810641527,0
81,0.12024725,0.12206113,3.2901646136451745e-06,0
82,0.21956204,0.101412,0.013959432020783424,0
83,0.2336013,0.15257399,0.006565425544977188,0
84,0.35735482,0.10201192,0.06519999355077744,0
85,0.2835187,0.18582949,0.009543182328343391,0
86,0.31471705,0.121415064,0.037365660071372986,0
87,0.35527492,0.1556567,0.03984743356704712,0
88,0.23308134,0.18229145,0.002579613123089075,0
89,0.29391813,0.20669423,0.007608009036630392,0
90,0.22320186,0.18424305,0.0015177882742136717,0
91,0.38127357,0.19027287,0.03648126870393753,0
92,0.36879423,0.20416321,0.027103373780846596,0
93,0.30015782,0.2835812,0.0002747842518147081,0
94,0.30483758,0.21901357,0.007365761324763298,0
95,0.4431503,0.3137208,0.016752000898122787,0
96,0.3271964,0.23797116,0.007961141876876354,0
97,0.42183143,0.24785227,0.030268749222159386,0
98,0.3750339,0.24452654,0.017032168805599213,0
99,0.3063975,0.28477627,0.00046747748274356127,0
100,0.31471705,0.24359304,0.005058625712990761,0
101,0.22944152,0.2975354,0.004636774770915508,0
102,0.24556068,0.31972787,0.005500772502273321,0
103,0.22112197,0.3039509,0.006860632915049791,0
104,0.23620117,0.22702625,8.417903154622763e-05,0
105,0.28663853,0.27677017,9.738439985085279e-05,0
106,0.44471025,0.32846105,0.013513877056539059,0
107,0.55546445,0.2891697,0.07091289013624191,0
108,0.5024272,0.2869791,0.04641788825392723,0
109,0.61838114,0.23357892,0.148072749376297,0
110,0.5133467,0.2824221,0.053326159715652466,0
111,0.4530298,0.31151506,0.020026424899697304,0
112,0.45822954,0.33130074,0.016110921278595924,0
113,0.5201063,0.3386376,0.032930899411439896,0
114,0.47694856,0.33318904,0.02066679857671261,0
115,0.57210356,0.34521723,0.05147740617394447,0
116,0.6090216,0.4089433,0.04003132879734039,0
