,y,y_hat,loss,label
0,0.45363244,0.51224256,0.0034351451322436333,0
1,0.35562402,0.50934154,0.023629074916243553,0
2,0.3882935,0.5704112,0.033166855573654175,0
3,0.35562402,0.6751649,0.10210636258125305,0
4,0.420963,0.65520716,0.054870329797267914,0
5,0.45363244,0.47635382,0.0005162610905244946,0
6,0.29028508,0.37748498,0.007603821810334921,0
7,0.35562402,0.0421291,0.09827906638383865,0
8,0.3882935,0.3326687,0.003094119718298316,0
9,0.32295454,0.038133204,0.08112318813800812,0
10,0.41878504,0.06286827,0.1266767531633377,0
11,0.32295454,0.09537932,0.051790475845336914,0
12,0.29028508,0.030363172,0.06755939871072769,0
13,0.22494611,0.06552732,0.025414351373910904,0
14,0.3416229,-0.022647768,0.1326931118965149,0
15,0.32295454,0.1497418,0.03000265173614025,0
16,0.35562402,0.008107513,0.12076772004365921,0
17,0.22494611,0.020799935,0.04167566075921059,0
18,0.22494611,0.016234487,0.04356054216623306,0
19,0.22494611,0.08024809,0.020937517285346985,0
20,0.12693769,0.10927409,0.0003120026958640665,0
21,0.17485294,0.31514734,0.019682519137859344,0
22,0.09426821,0.2333422,0.01934157684445381,0
23,0.19227664,0.37579465,0.03367885947227478,0
24,0.32295454,0.33864802,0.0002462854899931699,0
25,0.09426821,0.35610402,0.0685579925775528,0
26,0.2576156,0.31281364,0.0030468241311609745,0
27,0.09426821,0.25651002,0.02632240764796734,0
28,0.061598733,0.39281142,0.10970184952020645,0
29,0.12693769,0.26264465,0.018416378647089005,0
30,0.028929256,0.25388417,0.05060470849275589,0
31,0.2576156,0.3114252,0.0028954744338989258,1
32,0.9436746,0.15596923,0.6204798221588135,1
33,1.85842,0.23089422,2.6488401889801025,1
34,1.6950725,0.14755759,2.3948023319244385,1
35,1.8910894,0.075746655,3.2954695224761963,1
36,2.0217674,0.22731389,3.2200634479522705,1
37,2.2656994,0.38898152,3.5220696926116943,1
38,0.84566617,0.3435404,0.25213027000427246,1
39,-0.069079176,0.35157418,0.17694923281669617,1
40,0.000615768,0.21733803,0.04696853831410408,0
41,0.070310585,0.28633243,0.046665433794260025,0
42,0.061598733,0.06440517,7.876105883042328e-06,0
43,0.061598733,-0.012444198,0.0054823555983603,0
44,0.028929256,-0.06781405,0.00935926754027605,0
45,-0.0364097,0.10724425,0.020636459812521935,0
46,-0.0037402203,-0.020211697,0.00027130948728881776,0
47,-0.0037402203,-0.05687034,0.0028228096198290586,0
48,-0.0037402203,-0.12902534,0.015696361660957336,0
49,-0.0037402203,0.006864965,0.0001124699556385167,0
50,-0.0037402203,-0.05832234,0.0029792077839374542,0
51,-0.0364097,-0.10401952,0.004571088124066591,0
52,0.051546548,0.0058474243,0.002088409848511219,0
53,0.028929256,-0.107518554,0.018618006259202957,0
54,-0.0037402203,0.009187907,0.00016713647346477956,0
55,-0.0037402203,0.024481267,0.000796452397480607,0
56,0.000615768,-0.059285104,0.0035881143994629383,0
57,-0.069079176,-0.109135985,0.0016045479569584131,0
58,-0.069079176,-0.060729682,6.971403490751982e-05,0
59,0.09426821,-0.071318954,0.027419107034802437,0
60,-0.069079176,-0.0037991405,0.00426148297265172,0
61,0.028929256,-0.10217351,0.01718793623149395,0
62,-0.0037402203,-0.07136601,0.004573247395455837,0
63,0.028929256,-0.052322865,0.006601906847208738,0
64,-0.0037402203,-0.14174086,0.0190441757440567,0
65,-0.0364097,-0.1283294,0.008449231274425983,0
66,-0.069079176,-0.06877226,9.419940738553123e-08,0
67,-0.069079176,-0.07766521,7.371998071903363e-05,0
68,-0.034231767,-0.10427284,0.004905752371996641,0
69,-0.069079176,-0.016685665,0.002745080040767789,0
70,-0.0364097,-0.09721789,0.0036976358387619257,0
71,-0.069079176,-0.079202354,0.00010247874160995707,0
72,0.011338057,-0.099984646,0.012392743490636349,0
73,-0.0364097,-0.10436836,0.004618379753082991,0
74,-0.069079176,0.028182656,0.009459863416850567,0
75,0.22494611,-0.053386033,0.07746878266334534,1
76,1.5643947,-0.068449825,2.6661813259124756,1
77,1.6624031,-0.05211419,2.9395697116851807,1
78,2.0217674,-0.051068008,4.296646595001221,1
79,2.1197758,-0.018495917,4.572206497192383,1
80,2.0871062,0.046713114,4.163204193115234,1
81,1.0743525,-0.034525424,1.2296102046966553,1
82,0.15960717,-0.025414228,0.03423291817307472,1
83,-0.0364097,0.031246245,0.004577326588332653,0
84,-0.0364097,-0.014135838,0.0004961249069310725,0
85,-0.069079176,-0.10316858,0.0011620873119682074,0
86,-0.069079176,-0.08547309,0.0002687604574020952,0
87,-0.069079176,-0.07881844,9.485328337177634e-05,0
88,-0.069079176,-0.098849505,0.0008862725226208568,0
89,-0.069079176,0.032649368,0.010348696261644363,0
90,-0.069079176,-0.07180703,7.441172783728689e-06,0
91,-0.0364097,-0.1662817,0.016866734251379967,0
92,-0.069079176,-0.21616665,0.021634723991155624,0
93,-0.069079176,-0.16890252,0.009964698925614357,0
94,-0.13441813,-0.07144737,0.003965316340327263,0
95,-0.0364097,-0.14185369,0.011118435300886631,0
96,-0.0037402203,-0.18816599,0.03401286527514458,0
97,-0.0364097,-0.2038393,0.02803266979753971,0
98,-0.069079176,-0.15027568,0.006592872086912394,0
99,-0.069079176,-0.17292434,0.010783818550407887,0
100,-0.069079176,-0.0935927,0.0006009130156598985,0
101,-0.069079176,-0.10252184,0.0011184115428477526,0
102,-0.069079176,-0.13625968,0.004513219464570284,0
103,-0.069079176,-0.15211177,0.0068944115191698074,0
104,-0.069079176,-0.15390208,0.00719492556527257,0
105,-0.069079176,-0.15483356,0.007353813853114843,0
106,-0.069079176,-0.11338651,0.0019631399773061275,0
107,-0.10174865,-0.1507712,0.002403210150077939,0
108,-0.069079176,-0.18551475,0.01355724222958088,0
109,-0.10174865,-0.0739837,0.0007708926568739116,0
110,-0.0364097,-0.12416592,0.007701154798269272,0
111,-0.069079176,-0.13528425,0.004383111372590065,0
112,-0.069079176,-0.19010556,0.014647385105490685,0
113,-0.10174865,-0.14509752,0.0018791246693581343,0
114,-0.069079176,-0.11057505,0.001721907639876008,0
115,-0.069079176,-0.12680006,0.003331700572744012,0
116,-0.069079176,-0.13135353,0.003878094954416156,0
117,-0.10174865,-0.09027076,0.0001317420683335513,0
118,-0.13441813,-0.09551558,0.0015134084969758987,0
119,-0.0364097,-0.14364764,0.011499976739287376,0
120,-0.069079176,-0.15197828,0.006872262340039015,0
121,-0.069079176,-0.027361035,0.0017404032405465841,0
122,-0.0364097,-0.11403346,0.006025448441505432,0
123,-0.069079176,-0.10908088,0.0016001363983377814,0
124,-0.069079176,-0.085706055,0.00027645312366075814,0
125,-0.069079176,-0.09075159,0.00046969347749836743,0
126,-0.069079176,-0.06517917,1.521005015092669e-05,0
127,-0.0364097,-0.121821284,0.007295139133930206,0
128,-0.10174865,-0.07973385,0.0004846515948884189,0
129,-0.0037402203,-0.0882504,0.007141970098018646,0
130,-0.069079176,-0.12213707,0.0028151401784271,0
131,-0.069079176,-0.07191491,8.041396540647838e-06,0
132,-0.10174865,-0.11872932,0.00028834317345172167,0
133,-0.0364097,-0.16120905,0.01557487715035677,0
134,-0.0364097,-0.21898592,0.033334072679281235,0
135,-0.0364097,-0.14891702,0.012657897546887398,0
136,-0.069079176,-0.16196889,0.008628498762845993,0
137,-0.069079176,-0.16811883,0.009808854199945927,0
138,-0.069079176,-0.18786055,0.01410901453346014,0
