,y,y_hat,loss,label
0,-1.6372555,-1.3119522,0.10582225024700165,0
1,-1.6623057,-1.2922795,0.13691940903663635,0
2,-1.6528423,-1.3309286,0.10362844169139862,0
3,-1.6806759,-1.3382668,0.1172439306974411,0
4,-1.6867992,-1.3325111,0.12552006542682648,0
5,-1.6656457,-1.3298295,0.11277256160974503,0
6,-1.7201993,-1.3397481,0.14474311470985413,0
7,-1.646719,-1.3426154,0.09247900545597076,0
8,-1.7263228,-1.3638101,0.131415456533432,0
9,-1.6478323,-1.3531044,0.08686454594135284,0
10,-1.5648885,-1.351337,0.04560425132513046,0
11,-1.5665585,-1.3425682,0.050171662122011185,0
12,-1.709066,-1.3542609,0.12588666379451752,0
13,-1.707396,-1.3359778,0.13795150816440582,0
14,-1.6528423,-1.3575726,0.08718421310186386,0
15,-1.7168593,-1.3534939,0.13203442096710205,0
16,-1.668429,-1.3632756,0.0931185781955719,0
17,-1.7285495,-1.3496988,0.14352785050868988,0
18,-1.7046126,-1.3591988,0.11931069940328598,0
19,-1.6795624,-1.37433,0.09316682070493698,0
20,-1.6289055,-1.3430138,0.08173410594463348,0
21,-1.6773357,-1.3588803,0.10141387581825256,0
22,-1.6962626,-1.3679304,0.10780202597379684,0
23,-1.7101793,-1.3947594,0.0994897186756134,0
24,-1.6973759,-1.3760204,0.10326933115720749,0
25,-1.653399,-1.3684658,0.0811869353055954,0
26,-1.6300188,-1.3915563,0.05686439573764801,0
27,-1.601072,-1.3755398,0.05086475983262062,0
28,-1.6589657,-1.3800974,0.07776753604412079,0
29,-1.7307761,-1.3624601,0.13565662503242493,0
30,-1.6867992,-1.370378,0.1001223474740982,0
31,-1.7235394,-1.3530362,0.13727261126041412,0
32,-1.6745524,-1.3706257,0.09237144142389297,0
33,-1.7218693,-1.3572453,0.13295067846775055,0
34,-1.7062826,-1.3790897,0.1070551946759224,0
35,-1.7029426,-1.3775845,0.10585792362689972,0
36,-1.7029426,-1.3731694,0.1087503582239151,0
37,-1.7007159,-1.3847264,0.09984935820102692,0
38,-1.7363428,-1.3674049,0.13611513376235962,0
39,-1.7135193,-1.375056,0.1145574077963829,0
40,-1.6083087,-1.3761925,0.05387794226408005,0
41,-1.5982887,-1.3625734,0.0,0
42,-1.5982887,-1.3637388,0.05501364544034004,0
43,-1.709066,-1.3618664,0.12054761499166489,0
44,-1.7318895,-1.3811612,0.12301032245159149,0
45,-1.7235394,-1.3890092,0.1119103953242302,0
46,-1.7240961,-1.3709786,0.12469194829463959,0
47,-1.720756,-1.3765583,0.11847209185361862,0
48,-1.7196428,-1.3610418,0.12859465181827545,0
49,-1.7057259,-1.3870288,0.1015678346157074,0
50,-1.7062826,-1.3724759,0.1114269495010376,0
51,-1.7368995,-1.3718127,0.13328836858272552,0
52,-1.7435795,-1.373025,0.1373106837272644,0
53,-1.714076,-1.3660665,0.12111067026853561,0
54,-1.7469195,-1.3818431,0.13328079879283905,0
55,-1.665089,-1.39643,0.07217765599489212,0
56,-1.6233388,-1.3736748,0.0623321458697319,0
57,-1.5938352,-1.3631896,0.05319741740822792,0
58,-1.6834592,-1.3996031,0.08057425171136856,0
