,y,y_hat,loss,label
0,-0.1757788,-0.14780758,0.0007823893101885915,0
1,-0.071921185,-0.12385633,0.0026972591876983643,0
2,-0.054721832,-0.14239311,0.007686253171414137,0
3,-0.052737292,-0.09360062,0.0016698118997737765,0
4,-0.013707994,-0.11907088,0.011101337149739265,0
5,-0.017015561,-0.11869889,0.010339498519897461,0
6,-0.03553794,-0.089650735,0.0029281945899128914,0
7,-0.014369507,-0.083545744,0.004785351455211639,0
8,0.12653287,-0.08426174,0.04443436115980148,0
9,-0.061336968,-0.081991866,0.0004266248142812401,0
10,0.044505194,-0.058236457,0.010555846616625786,0
11,0.06964271,-0.042764246,0.012635323219001293,0
12,0.084857516,-0.048729718,0.017845550552010536,0
13,-0.003123778,-0.032012455,0.0008345555979758501,0
14,0.034582492,-0.044277743,0.00621893722563982,0
15,0.17614639,-0.027222417,0.04135887324810028,0
16,0.037890058,-0.023673058,0.00379001721739769,0
17,0.06501211,0.023236476,0.0017452037427574396,0
18,0.017383141,0.0110693425,3.986405863543041e-05,0
19,0.037228547,0.06966516,0.0010521336225792766,0
20,0.031274926,-0.0010251999,0.0010432981653138995,0
21,-0.08647448,0.00954923,0.009220552630722523,0
22,-0.042153075,0.026644155,0.004733059089630842,0
23,0.04185914,0.00533399,0.0013340865261852741,0
24,0.111979574,0.009821832,0.010436204262077808,0
25,0.080888435,0.0155763775,0.004265665076673031,0
26,0.027967356,0.007511303,0.00041845013038255274,0
27,-0.08448994,0.02191411,0.011321822181344032,0
28,0.07493482,0.0067409426,0.004650404676795006,0
29,0.07162725,0.032631636,0.0015206580283120275,0
30,0.0015068166,0.0076051205,3.718931111507118e-05,0
31,-0.032230373,-0.018569514,0.00018661907233763486,0
32,0.019367682,0.02827239,7.929383718874305e-05,0
33,-0.013707994,0.026223525,0.0015945263439789414,0
34,-0.0064313454,0.054901794,0.0037617539055645466,0
35,-0.052737292,0.028851017,0.00665665278211236,0
36,0.08816508,0.026361182,0.003819721983745694,0
37,0.0081219515,0.011364043,1.0511155778658576e-05,0
38,0.0081219515,0.013985857,3.4385393519187346e-05,0
39,-0.020984642,0.017864972,0.0015092925168573856,0
40,0.0081219515,0.0026048422,3.043849574169144e-05,0
41,0.041197628,0.009360567,0.0010135984048247337,0
42,0.035244007,0.0054047555,0.0008903809357434511,0
43,0.09676476,0.027506515,0.004796704277396202,0
44,-0.004446805,-0.020903587,0.0002708256943151355,0
45,0.09941082,0.0036439896,0.009171285666525364,0
46,0.14439373,0.010632008,0.017892196774482727,0
47,0.10470292,0.0009935945,0.010755623690783978,0
48,0.072950274,0.024595305,0.002338202903047204,0
49,0.119917735,0.038289666,0.006663141772150993,0
50,0.04318217,0.043831304,4.213769670968759e-07,0
51,-0.02826129,0.024550378,0.0027890722267329693,0
52,0.0987493,0.05500561,0.0019135106122121215,0
53,0.012091033,0.045595974,0.001122581074014306,0
54,0.08684206,0.056052953,0.0009479690925218165,0
55,-0.018338589,0.04000002,0.0034033937845379114,0
56,0.091472656,0.03196855,0.00354073871858418,0
57,0.10404141,0.024028853,0.006402009632438421,0
58,0.033920977,0.059283927,0.0006432792288251221,0
59,0.02465979,0.027947813,1.0811096217366867e-05,0
60,0.04715125,0.03374748,0.0001796610449673608,0
61,0.14571676,0.04421726,0.010302147828042507,0
62,0.02862887,0.024188295,1.971871461137198e-05,0
63,0.14571676,0.039532647,0.011275065131485462,0
64,0.12917893,0.032089323,0.009426390752196312,0
65,0.13645557,0.06563942,0.005014926195144653,0
66,0.157624,0.04027915,0.013769815675914288,0
67,0.08551903,0.09221414,4.482445365283638e-05,0
68,0.18937665,0.058227837,0.017200011759996414,0
69,0.24295925,0.06326349,0.032290562987327576,0
70,0.13116346,0.07843977,0.002779787639155984,0
71,0.19400725,0.115711,0.006130301859229803,0
72,0.23832865,0.13519153,0.010637265630066395,0
73,0.15960854,0.10486145,0.0029972437769174576,0
74,0.17350033,0.12598436,0.0022577678319066763,0
75,0.20922206,0.14639884,0.003946756944060326,0
76,0.25618953,0.14579137,0.012187753804028034,0
77,0.26677373,0.12254262,0.020802613347768784,0
78,0.18474606,0.17261335,0.000147202517837286,0
79,0.038551573,0.15766004,0.014186827465891838,0
80,0.18474606,0.17155227,0.00017407599079888314,0
81,0.20591448,0.16060069,0.0020533394999802113,0
82,0.19929935,0.15262757,0.002178254770115018,0
83,0.19202271,0.17567895,0.0002671184192877263,0
84,0.21451417,0.15402462,0.0036589857190847397,0
85,0.2112066,0.16677554,0.0019741191063076258,0
86,0.20922206,0.18165569,0.0007599049131385982,0
87,0.23171352,0.17876405,0.0028036467265337706,0
88,0.24362075,0.17491558,0.004720400553196669,0
89,0.26809675,0.18594852,0.006748330779373646,0
90,0.254205,0.1780835,0.005794481839984655,0
91,0.35409352,0.21137235,0.020369334146380424,0
92,0.30249545,0.23182724,0.004993995185941458,0
93,0.22840595,0.20374116,0.0006083518383093178,0
94,0.3144027,0.200583,0.012954925186932087,0
95,0.23700562,0.25043148,0.00018025362805929035,0
96,0.19202271,0.25368875,0.0038027006667107344,0
97,0.22708292,0.23207094,2.4880289856810123e-05,0
98,0.18276152,0.23873892,0.0031334697268903255,0
99,0.31837177,0.2352474,0.006909660995006561,0
100,0.18805362,0.24323043,0.003044480225071311,0
101,0.23568259,0.21568835,0.0003997697785962373,0
102,0.15100887,0.21951184,0.004692655988037586,0
103,0.19003816,0.20973168,0.00038783487980253994,0
104,0.21980627,0.25302103,0.0011032205075025558,0
105,0.34152475,0.20644216,0.01824730634689331,0
106,0.28728065,0.20560037,0.006671668495982885,0
107,0.3342481,0.22416294,0.012118742801249027,0
108,0.19334573,0.22018941,0.0007205832516774535,0
109,0.254205,0.23465902,0.00038204502197913826,0
110,0.30911058,0.24442473,0.004184259567409754,0
111,0.25817406,0.20304444,0.0030392748303711414,0
112,0.2700813,0.26259044,5.6113181926775724e-05,0
113,0.22972898,0.23708192,5.4065629228716716e-05,0
114,0.22774443,0.22983375,4.365264885564102e-06,0
115,0.23965168,0.24241993,7.663198630325496e-06,0
116,0.254205,0.24028796,0.00019368369248695672,0
117,0.24295925,0.20181581,0.0016927820397540927,0
118,0.23568259,0.23117734,2.029724964813795e-05,0
119,0.18871514,0.20508197,0.0002678729360923171,0
120,0.255528,0.1918711,0.0040522003546357155,0
121,0.1728388,0.16516484,5.888972373213619e-05,0
122,0.29058823,0.13998848,0.022680284455418587,0
123,0.31837177,0.1727355,0.021209925413131714,0
124,0.2647892,0.18663025,0.00610882043838501,0
125,0.14902432,0.15677541,6.007943375152536e-05,0
126,0.15894704,0.18060014,0.0004688567714765668,0
127,0.19268422,0.18890497,1.4282711163104977e-05,0
128,0.30778757,0.18842359,0.014247759245336056,0
129,0.23634411,0.19687489,0.001557819894514978,0
130,0.22972898,0.15245214,0.005971710197627544,0
131,0.15034735,0.18018028,0.0008900036918930709,0
132,0.22774443,0.18451712,0.0018686007242649794,0
133,0.123886816,0.1366459,0.00016279416740871966,0
134,0.15563947,0.1665802,0.00011969958723057061,0
135,0.32101783,0.172638,0.022016575559973717,0
136,0.352109,0.14287841,0.043777432292699814,0
137,0.25288194,0.15349321,0.009878120385110378,0
138,0.20591448,0.17723948,0.000822255911771208,0
139,0.21252963,0.17747095,0.0012291108723729849,0
140,0.10139535,0.14446767,0.0018552241381257772,0
141,0.12190227,0.20709497,0.007257795426994562,0
142,0.21252963,0.19888842,0.00018608257232699543,0
143,0.022013735,0.18653528,0.027067339047789574,0
144,0.12984043,0.1613763,0.0009945107158273458,0
145,0.12653287,0.17848837,0.0026993746869266033,0
146,0.16027007,0.16200283,3.0024802981643006e-06,0
147,0.2112066,0.15119451,0.0036014507059007883,0
148,0.24229774,0.12663652,0.013377517461776733,0
149,0.111979574,0.11984068,6.179701449582353e-05,0
150,0.16953124,0.1393098,0.0009133358835242689,0
151,0.10602595,0.14343703,0.0013995887711644173,0
152,0.115948655,0.13192672,0.0002552984224166721,0
153,0.12057925,0.13151358,0.0001195595832541585,0
154,0.14240919,0.13762018,2.2934613298275508e-05,0
155,0.0987493,0.14054373,0.0017467740690335631,0
156,0.15365492,0.092847764,0.003697509877383709,0
157,0.06501211,0.12628356,0.0037541899364441633,0
158,0.09941082,0.10679646,5.454769780044444e-05,0
159,0.016721627,0.097025186,0.00644866144284606,0
160,0.08948811,0.12338802,0.001149203977547586,0
161,0.052443355,0.117255926,0.0042006694711744785,0
162,0.046489734,0.06824274,0.00047319341683760285,0
163,0.12190227,0.087075144,0.0012129287933930755,0
