,y,y_hat,loss,label
0,-2.0178611,-1.5733628,0.19757874310016632,0
1,-2.0056288,-1.5753994,0.1850973516702652,0
2,-1.9640388,-1.6315957,0.1105184257030487,0
3,-1.9420205,-1.6215886,0.1026766300201416,0
4,-1.7047122,-1.583577,0.014673716388642788,0
5,-1.6484433,-1.6033332,0.0020349216647446156,0
6,-1.7781067,-1.487536,0.08443135023117065,0
7,-1.8906443,-1.5452019,0.11933045834302902,0
8,-2.1548636,-1.4888653,0.44355377554893494,0
9,-2.0472186,-1.6118022,0.18958738446235657,0
10,-1.9811641,-1.6144458,0.13448230922222137,0
11,-2.1989002,-1.5947859,0.3649540841579437,0
12,-2.11572,-1.6969552,0.17536398768424988,0
13,-1.9420205,-1.6189029,0.1044049933552742,0
14,-2.11572,-1.7162127,0.15960606932640076,0
15,-2.2625086,-1.6254349,0.405862957239151,0
16,-2.0570047,-1.6796025,0.14243240654468536,0
17,-2.1303988,-1.5927914,0.2890216112136841,0
18,-1.9860567,-1.6169751,0.136221244931221,0
19,-1.9273413,-1.6343268,0.08585751056671143,0
20,-1.9224488,-1.588195,0.1117255911231041,0
21,-2.2845268,-1.5646884,0.5181673169136047,0
22,-2.3701537,-1.5817071,0.6216479539871216,0
23,-2.1646497,-1.4781339,0.4713039696216583,0
24,-2.333456,-1.5591496,0.5995504260063171,0
25,-2.1842215,-1.6691781,0.2652696669101715,0
26,-2.2209184,-1.5550386,0.4433959722518921,0
27,-2.2796338,-1.6666758,0.3757174611091614,0
28,-1.9982893,-1.6850703,0.09810618311166763,0
29,-2.0912552,-1.6498845,0.19480811059474945,0
30,-2.3554745,-1.6133736,0.5507136583328247,0
31,-1.976271,-1.6427462,0.11123880743980408,0
32,-2.0472186,-1.6286515,0.17519839107990265,0
33,-2.083916,-1.7667719,0.10058034211397171,0
34,-2.1989002,-1.7107823,0.23825912177562714,0
35,-2.3848324,-1.7225051,0.43867743015289307,0
36,-2.1401849,-1.6163161,0.2744385302066803,0
37,-1.9420205,-1.7155463,0.0512906014919281,0
38,-2.2796338,-1.7243338,0.3083580732345581,0
39,-2.260062,-1.7647885,0.24529580771923065,0
40,-2.3872788,-1.7442706,0.4134595990180969,0
41,-2.3089917,-1.6841404,0.39043906331062317,0
42,-2.2992055,-1.7429912,0.3093743920326233,0
43,-2.394618,-1.719185,0.45620977878570557,0
44,-2.1255062,-1.6494417,0.2266373485326767,0
45,-1.971378,-1.712675,0.0669272392988205,0
46,-2.1132734,-1.6946297,0.17526255548000336,0
47,-2.1842215,-1.6807284,0.25350525975227356,0
48,-1.8979839,-1.7191358,0.03198666125535965,0
49,-2.2429368,-1.7038099,0.2906579077243805,0
50,-1.9102161,-1.5715216,0.11471392959356308,0
51,-2.2380438,-1.6245115,0.37642189860343933,0
52,-2.0961483,-1.6347951,0.2128467559814453,0
53,-1.831929,-1.6568555,0.030650731176137924,0
54,-2.059451,-1.638293,0.17737412452697754,0
55,-2.2037933,-1.7445999,0.2108585387468338,0
56,-2.2527225,-1.61473,0.40703442692756653,0
57,-2.316331,-1.6767291,0.40909048914909363,0
58,-2.1499705,-1.6764841,0.2241894006729126,0
59,-2.2796338,-1.6308922,0.42086565494537354,0
60,-1.9469131,-1.8532479,0.008773177862167358,0
61,-2.367707,-1.8997636,0.21897105872631073,0
62,-2.4313154,-1.917582,0.2639220058917999,0
63,-2.3799393,-1.7363306,0.41423213481903076,0
64,-1.8588403,-1.8510962,5.997252810630016e-05,0
65,-1.802571,-1.8089237,4.035632809973322e-05,0
66,-2.1940072,-2.0067697,0.035057879984378815,0
67,-1.9248948,-1.8815048,0.0018826952436938882,0
68,-2.0667908,-1.9494001,0.013780588284134865,0
69,-2.0203075,-1.8625981,0.024872280657291412,0
70,-2.1255062,-1.8164631,0.09550760686397552,0
71,-2.120613,-1.9109466,0.04396003857254982,0
72,-2.3114383,-1.910452,0.16079002618789673,0
73,-2.2967591,-1.8903122,0.16519911587238312,0
74,-2.2013466,-1.9427111,0.06689233332872391,0
75,-2.0863626,-1.9638525,0.015008718706667423,0
76,-2.4019575,-1.982498,0.17594623565673828,0
77,-1.9836106,-1.9482659,0.0012492492096498609,0
78,-2.255169,-1.9827532,0.07421034574508667,0
79,-1.971378,-1.9276044,0.0019161220407113433,0
80,-1.9909497,-1.9418458,0.0024112004321068525,0
81,-2.543853,-2.0558746,0.23812296986579895,0
82,-1.9811641,-2.0352604,0.0029264141339808702,0
83,-2.162203,-1.984689,0.03151124715805054,0
84,-2.3750463,-1.9686384,0.16516733169555664,0
85,-2.0741298,-2.032776,0.0017101287376135588,0
86,-2.2209184,-1.9629555,0.06654488295316696,0
87,-2.0716834,-1.9541073,0.013824144378304482,0
88,-2.2160254,-1.9294946,0.08209986239671707,0
89,-2.1670961,-1.9847417,0.03325314447283745,0
90,-2.1499705,-1.8878838,0.06868946552276611,0
91,-2.316331,-1.9327481,0.14713579416275024,0
92,-1.8490542,-1.9172215,0.004646784625947475,0
93,-2.24783,-1.9790605,0.07223698496818542,0
94,-2.737125,-1.9520633,0.6163216829299927,0
95,-2.362814,-2.0099094,0.12454162538051605,0
96,-2.4924774,-1.9287686,0.31776759028434753,0
97,-2.7860541,-1.9893675,0.6347095966339111,0
98,-2.5071561,-2.0303056,0.22738641500473022,0
99,-2.0398793,-2.101271,0.003768927650526166,0
100,-2.2674017,-2.1508288,0.013589231297373772,0
101,-2.5414066,-2.168236,0.1392563134431839,0
102,-2.350582,-2.083718,0.07121630012989044,0
103,-2.0056288,-2.1154995,0.012071564793586731,0
104,-1.9566993,-2.021443,0.004191738553345203,0
105,-2.0643442,-1.8471931,0.04715457558631897,0
106,-2.0863626,-1.9900062,0.009284554049372673,0
107,-1.8466077,-1.9607432,0.01302691362798214,0
108,-2.2453833,-1.7945468,0.20325347781181335,0
109,-1.6949265,-1.881038,0.03463747352361679,0
110,-1.5163339,-1.8359814,0.10217448323965073,0
111,-1.9933963,-1.8942864,0.009822770021855831,0
112,-1.9615923,-1.8894693,0.0052017346024513245,0
113,-1.4527255,-1.7648373,0.09741373360157013,0
114,-2.079023,-1.9305063,0.02205716073513031,0
115,-2.1377382,-1.9375148,0.040089428424835205,0
116,-1.8661795,-1.9167093,0.0025532643776386976,0
117,-1.9615923,-1.9258449,0.0012778772506862879,0
118,-1.6680151,-1.960641,0.0856299176812172,0
119,-2.0888085,-1.9137592,0.030642259865999222,0
120,-2.1426313,-1.8110058,0.10997544974088669,0
121,-2.3872788,-1.842438,0.2968515157699585,0
122,-2.1475244,-1.9435323,0.041612740606069565,0
123,-2.152417,-1.8567343,0.08742824196815491,0
124,-1.5138874,-1.6692277,0.02413061261177063,0
125,-1.8710725,-1.7892308,0.006698064971715212,0
126,-2.0472186,-1.8195698,0.051823947578668594,0
127,-1.9420205,-1.8569014,0.007245265878736973,0
128,-1.8906443,-1.7817905,0.01184915378689766,0
129,-1.9640388,-1.7989328,0.027260011062026024,0
130,-2.0814695,-1.8344909,0.060998447239398956,0
131,-2.2037933,-1.857268,0.12007979303598404,0
132,-2.2209184,-2.0343456,0.034809406846761703,0
133,-2.3481352,-1.923116,0.18064136803150177,0
134,-1.7096052,-1.9524722,0.05898437649011612,0
135,-2.269848,-2.0080645,0.06853065639734268,0
136,-2.008075,-1.9992825,7.730840297881514e-05,0
137,-2.24783,-1.933139,0.09903039038181305,0
138,-1.8661795,-1.8951805,0.0008410578593611717,0
139,-2.012968,-1.8573581,0.02421446144580841,0
140,-2.1034877,-1.8826803,0.04875592142343521,0
141,-2.4092972,-2.0953174,0.09858335554599762,0
142,-2.2282581,-1.8752923,0.1245848760008812,0
143,-2.1719887,-1.9525461,0.048155058175325394,0
144,-2.0447724,-1.9760592,0.004721502307802439,0
145,-1.7242839,-1.9819133,0.06637290120124817,0
146,-2.0276468,-2.010324,0.0003000786527991295,0
147,-1.7071587,-1.9024564,0.038141198456287384,0
148,-2.2062397,-1.9594145,0.060922689735889435,0
149,-2.0105214,-1.9403638,0.004922095220535994,0
150,-1.7903389,-1.8665459,0.0058075133711099625,0
151,-1.9885032,-1.8788421,0.012025557458400726,0
152,-2.3089917,-1.8392311,0.22067496180534363,0
153,-2.436208,-1.8568288,0.3356802463531494,0
154,-2.4166362,-2.1311474,0.08150388300418854,0
155,-2.4680126,-2.0001311,0.21891304850578308,0
156,-2.6148012,-2.0338712,0.3374796509742737,0
157,-2.4557798,-2.145866,0.09604661166667938,0
158,-2.5805502,-2.128716,0.2041541486978531,0
159,-2.0007358,-2.001032,8.782586746747256e-08,0
160,-1.9077696,-1.9342384,0.0007006012601777911,0
161,-2.2013466,-2.0835268,0.013881501741707325,0
162,-2.4044042,-2.0166495,0.15035368502140045,0
163,-2.3897254,-1.8796673,0.26015934348106384,0
164,-1.697373,-1.9191096,0.049167096614837646,0
165,-1.8637329,-1.8810782,0.0003008597414009273,0
166,-2.1401849,-1.9067621,0.05448618158698082,0
167,-1.6729082,-1.7989625,0.015889683738350868,0
168,-2.1989002,-1.8137189,0.14836463332176208,0
169,-1.7634275,-1.6106288,0.02334742806851864,0
170,-1.6141928,-1.5221796,0.00846643652766943,0
171,-1.3230622,-1.8589088,0.28713157773017883,0
172,-1.8857512,-1.8342491,0.002652467228472233,0
173,-1.6875869,-1.8402603,0.02330915629863739,0
174,-1.9077696,-1.7337471,0.030283808708190918,0
175,-2.1230595,-1.8907882,0.05394996330142021,0
176,-2.3921719,-1.8362226,0.30907952785491943,0
177,-2.3872788,-1.7981302,0.34709611535072327,0
178,-1.8906443,-1.8709072,0.00038955407217144966,0
179,-2.2013466,-1.9788454,0.049506817013025284,0
180,-2.145078,-1.8289155,0.09995870292186737,0
181,-2.7102134,-1.9731885,0.5432056784629822,0
182,-2.4044042,-1.92628,0.22860269248485565,0
183,-2.5193882,-1.8498822,0.44823822379112244,0
184,-1.8441612,-1.8303916,0.00018959933368023485,0
185,-2.3138843,-1.8911343,0.17871755361557007,0
186,-2.4215293,-1.9892205,0.1868908852338791,0
187,-2.4386547,-1.9479553,0.24078591167926788,0
188,-2.0178611,-1.7989656,0.0479152649641037,0
189,-1.800125,-1.9856167,0.03440716490149498,0
190,-2.316331,-1.9046814,0.16945528984069824,0
191,-2.0031824,-2.014222,0.00012187046377221122,0
192,-1.8441612,-1.8391005,2.5610408556531183e-05,0
193,-1.9909497,-1.9427912,0.002319243736565113,0
194,-1.6484433,-1.909079,0.0679309219121933,0
195,-2.5829966,-1.9746101,0.3701341450214386,0
196,-2.0178611,-1.8869572,0.017135847359895706,0
197,-2.1181664,-1.7764896,0.1167430579662323,0
198,-1.8343755,-1.8803128,0.0021102353930473328,0
199,-1.6778013,-1.9232564,0.060248229652643204,0
200,-1.7414092,-1.9399483,0.03941778838634491,0
201,-1.9640388,-2.0099096,0.0021041284780949354,0
202,-1.9591458,-1.9238297,0.0012472276575863361,0
203,-1.384224,-1.7812458,0.15762628614902496,0
204,-2.0056288,-1.812431,0.037325408309698105,0
205,-1.5995136,-1.6995633,0.010009925812482834,0
206,-2.4313154,-1.7600298,0.45062440633773804,0
207,-2.008075,-1.7052479,0.09170426428318024,0
208,-2.145078,-1.9240628,0.04884767159819603,0
209,-2.0472186,-1.8068315,0.05778595060110092,0
210,-1.5065478,-1.8796892,0.1392345130443573,0
211,-1.5138874,-1.8338244,0.10235967487096786,0
212,-2.4215293,-1.9607702,0.2122988998889923,0
213,-2.4802446,-1.9034952,0.3326399326324463,0
214,-2.264955,-1.8117583,0.20538730919361115,0
215,-2.5193882,-2.0598793,0.2111484259366989,0
216,-3.1285605,-2.0459228,1.1721045970916748,0
217,-2.8031793,-2.1176093,0.47000622749328613,0
218,-2.822751,-2.0415847,0.6102207899093628,0
219,-2.1401849,-2.0459816,0.008874249644577503,0
220,-2.2453833,-2.0023715,0.05905469134449959,0
221,-2.4924774,-2.1823165,0.09619976580142975,0
222,-2.4606729,-2.028753,0.18655472993850708,0
223,-2.428869,-1.9937794,0.1893029510974884,0
224,-1.8661795,-1.8381112,0.0007878296892158687,0
225,-1.4894226,-1.9404813,0.20345398783683777,0
226,-2.269848,-1.9884305,0.07919587194919586,0
227,-2.3603675,-1.8909968,0.22030887007713318,0
228,-2.1475244,-1.9485765,0.039580270648002625,0
229,-1.4967617,-1.7893413,0.08560284972190857,0
230,-1.4674042,-1.7556045,0.0830593928694725,0
231,-1.5456914,-1.759231,0.045599162578582764,0
232,-1.5212265,-1.8046546,0.0803314745426178,0
233,-1.6313181,-1.8126047,0.03286482021212578,0
234,-1.9200022,-1.6944239,0.05088557302951813,0
235,-1.765874,-1.7961609,0.0009172967984341085,0
236,-2.1010413,-1.9089589,0.03689565137028694,0
237,-2.350582,-1.9917092,0.12878957390785217,0
238,-1.9542527,-1.7626898,0.03669634088873863,0
239,-2.3481352,-1.890139,0.20976056158542633,0
240,-2.0252006,-1.8993185,0.015846315771341324,0
241,-2.7248921,-1.9587443,0.5869825482368469,0
242,-2.1328452,-1.938977,0.03758486360311508,0
243,-2.2845268,-1.9618767,0.10410307347774506,0
244,-1.2105246,-1.7870152,0.3323414623737335,0
245,-1.7903389,-1.8925402,0.010445114225149155,0
246,-2.0814695,-1.9279889,0.023556308820843697,0
247,-2.079023,-1.8275591,0.06323403120040894,0
248,-2.6319263,-1.6618918,0.9409669041633606,0
249,-1.9787176,-1.8615226,0.013734670355916023,0
250,-1.2300963,-1.9104939,0.4629407823085785,0
251,-2.1352918,-1.8333542,0.09116630256175995,0
252,-2.4019575,-1.8869919,0.26518961787223816,0
253,-2.0618978,-1.8222504,0.057430870831012726,0
254,-1.4771899,-1.6779732,0.04031391441822052,0
255,-2.4998164,-1.827586,0.4518936574459076,0
256,-1.765874,-1.7746222,7.653054490219802e-05,0
257,-1.8735191,-1.6840817,0.035886526107788086,0
258,-1.8735191,-1.8143661,0.0034990727435797453,0
259,-1.8245894,-1.9093736,0.007188372313976288,0
260,-1.7585349,-1.7935828,0.0012283545220270753,0
261,-1.8172503,-1.9056764,0.007819177582859993,0
262,-2.1132734,-1.7671378,0.11980986595153809,0
263,-1.9420205,-1.6724894,0.07264702767133713,0
264,-2.0007358,-1.8202126,0.03258860856294632,0
265,-1.5823884,-1.5004939,0.006706711836159229,0
266,-2.605015,-1.8079661,0.6352869868278503,0
267,-2.4508872,-1.7568047,0.4817505180835724,0
268,-2.33101,-1.8035042,0.2782624363899231,0
269,-2.5903363,-1.8778261,0.5076708197593689,0
270,-2.1255062,-1.8960369,0.052656158804893494,0
271,-1.8392686,-1.7421644,0.009429223835468292,0
272,-2.4166362,-2.1350033,0.07931709289550781,0
273,-2.7713754,-2.1529706,0.38242456316947937,0
274,-2.7151065,-1.9797044,0.5408162474632263,0
275,-2.7640357,-2.0245075,0.5469019412994385,0
276,-2.62948,-2.126608,0.2528802454471588,0
277,-3.0771847,-2.2401109,0.7006925344467163,0
278,-2.8716807,-2.248014,0.38896024227142334,0
279,-2.423976,-1.9361598,0.23796454071998596,0
280,-2.4166362,-2.1594048,0.06616803258657455,0
281,-2.888806,-2.2837594,0.366081565618515,0
282,-2.3407958,-2.048419,0.08548416942358017,0
283,-2.0570047,-2.007535,0.0024472521618008614,0
284,-2.0814695,-1.8734728,0.04326263815164566,0
285,-2.1303988,-1.8724176,0.06655429303646088,0
286,-2.2722943,-1.9914287,0.07888545840978622,0
287,-2.338349,-1.9647068,0.13960859179496765,0
288,-2.2527225,-1.9540734,0.0891912654042244,0
289,-1.9346809,-1.810575,0.015402281656861305,0
290,-1.416028,-1.7532296,0.11370491236448288,0
291,-2.2062397,-1.7769625,0.18427890539169312,0
292,-1.7903389,-1.7391484,0.0026204667519778013,0
293,-2.008075,-1.747693,0.06779881566762924,0
294,-2.0031824,-1.726216,0.07671041786670685,0
295,-1.9151092,-1.8744836,0.0016504371305927634,0
296,-1.9346809,-1.8567232,0.006077410653233528,0
297,-2.2062397,-1.8781929,0.10761470347642899,0
298,-2.110827,-1.9715389,0.01940116658806801,0
299,-2.2380438,-1.9048082,0.11104597896337509,0
300,-2.054558,-1.6892018,0.13348515331745148,0
301,-2.605015,-2.0174148,0.34527403116226196,0
302,-2.2209184,-1.9816412,0.05725359916687012,0
303,-2.3701537,-1.8494672,0.27111443877220154,0
304,-1.6044067,-1.6940899,0.008043072186410427,0
305,-2.1817749,-1.8149447,0.1345643252134323,0
306,-2.4582264,-1.895298,0.3168884217739105,0
307,-2.4459941,-1.7698807,0.45712944865226746,0
308,-2.3530278,-1.9087613,0.19737277925014496,0
309,-2.269848,-1.7626007,0.2572999596595764,0
310,-2.470459,-1.8442388,0.39215177297592163,0
311,-2.2453833,-1.8846077,0.13015902042388916,0
312,-2.255169,-1.994674,0.06785761564970016,0
313,-2.399511,-1.9189967,0.2308940887451172,0
314,-2.0570047,-1.8317677,0.05073171108961105,0
315,-2.2013466,-1.9490482,0.06365451961755753,0
316,-2.49737,-1.845275,0.4252278506755829,0
317,-2.2674017,-1.755174,0.26237717270851135,0
318,-2.218472,-1.7786666,0.19342878460884094,0
319,-1.8612869,-1.8384109,0.0005233124829828739,0
320,-2.1597567,-1.9087944,0.06298205256462097,0
